code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2013-03-05,175.420000,176.460000,173.860000,175.000000,0.001603,3697471.000000,648668784.000000,181681500000.000000,181681500000.000000,0.003561,939.182018,2012-09-30,2012-10-26,14.403022,7.357992,20.923349,5.812062,136.712115
sh600519,2013-03-04,173.720000,176.620000,173.720000,174.720000,0.005178,5207295.000000,912360626.000000,181390809600.000000,181390809600.000000,0.005016,937.678918,2012-09-30,2012-10-26,14.379971,7.346216,20.889863,5.802760,136.493316
sh600519,2013-03-01,174.300000,175.960000,172.990000,173.820000,-0.006743,3800345.000000,661720749.000000,180456447600.000000,180456447600.000000,0.003661,932.848628,2012-09-30,2012-10-26,14.305895,7.308373,20.782252,5.772868,135.790194
sh600519,2013-02-28,177.800000,177.800000,172.000000,175.000000,-0.010013,5678643.000000,990766787.000000,181681500000.000000,181681500000.000000,0.005470,939.181529,2012-09-30,2012-10-26,14.403015,7.357988,20.923338,5.812059,136.712044
sh600519,2013-02-27,176.610000,178.700000,175.560000,176.770000,-0.003383,3415815.000000,602608232.000000,183519078600.000000,183519078600.000000,0.003290,948.680669,2012-09-30,2012-10-26,14.548691,7.432409,21.134963,5.870843,138.094787
sh600519,2013-02-26,180.700000,184.000000,177.330000,177.370000,-0.020542,4375479.000000,783158037.000000,184141986600.000000,184141986600.000000,0.004215,951.900950,2012-09-30,2012-10-26,14.598076,7.457638,21.206705,5.890772,138.563547
sh600519,2013-02-25,184.000000,185.350000,180.260000,181.090000,-0.024247,3454909.000000,629472576.000000,188004016200.000000,188004016200.000000,0.003328,971.865000,2012-09-30,2012-10-26,14.904239,7.614046,21.651470,6.014318,141.469616
sh600519,2013-02-22,181.000000,186.600000,181.000000,185.590000,0.030941,6286418.000000,1163340820.000000,192675826200.000000,192675826200.000000,0.006055,996.015385,2012-09-30,2012-10-26,15.274602,7.803251,22.189498,6.163771,144.985069
sh600519,2013-02-21,175.230000,185.200000,175.050000,180.020000,0.011917,5383287.000000,974530658.000000,186893163600.000000,186893163600.000000,0.005185,966.122586,2012-09-30,2012-10-26,14.816175,7.569057,21.523538,5.978781,140.633721
sh600519,2013-02-20,177.000000,179.980000,175.020000,177.900000,-0.000112,3658226.000000,650765308.000000,184692222000.000000,184692222000.000000,0.003524,954.744892,2012-09-30,2012-10-26,14.641690,7.479919,21.270063,5.908371,138.977526
sh600519,2013-02-19,178.980000,180.590000,176.800000,177.920000,-0.009850,3773753.000000,673362435.000000,184712985600.000000,184712985600.000000,0.003635,954.851835,2012-09-30,2012-10-26,14.643330,7.480757,21.272446,5.909033,138.993093
sh600519,2013-02-18,188.300000,188.300000,179.000000,179.690000,-0.043490,5656978.000000,1024714902.000000,186550564200.000000,186550564200.000000,0.005449,964.350689,2012-09-30,2012-10-26,14.789002,7.555175,21.484064,5.967816,140.375795
sh600519,2013-02-08,185.150000,188.400000,184.300000,187.860000,0.014527,4157253.000000,778273770.000000,195032494800.000000,195032494800.000000,0.004004,1008.197185,2012-09-30,2012-10-26,15.461419,7.898689,22.460888,6.239157,146.758314
sh600519,2013-02-07,183.000000,186.550000,181.320000,185.170000,0.006742,4856791.000000,895061569.000000,192239790600.000000,192239790600.000000,0.004678,993.760821,2012-09-30,2012-10-26,15.240027,7.785588,22.139271,6.149819,144.656883
sh600519,2013-02-06,184.980000,185.070000,182.000000,183.930000,-0.002711,4619517.000000,849026089.000000,190952447400.000000,190952447400.000000,0.004450,987.105754,2012-09-30,2012-10-26,15.137967,7.733449,21.991007,6.108634,143.688138
sh600519,2013-02-05,174.950000,184.500000,173.800000,184.430000,0.053103,8782540.000000,1575281159.000000,191471537400.000000,191471537400.000000,0.008460,989.789073,2012-09-30,2012-10-26,15.179118,7.754471,22.050787,6.125240,144.078735
sh600519,2013-02-04,180.000000,180.950000,174.000000,175.130000,-0.021511,6496402.000000,1142310991.000000,181816463400.000000,181816463400.000000,0.006257,939.878694,2012-09-30,2012-10-26,14.413707,7.363450,20.938870,5.816373,136.813527
sh600519,2013-02-01,178.880000,181.770000,178.030000,178.980000,0.000447,4526564.000000,813241680.000000,185813456400.000000,185813456400.000000,0.004360,960.540889,2012-09-30,2012-10-26,14.730576,7.525327,21.399188,5.944239,139.821221
sh600519,2013-01-31,181.200000,181.800000,177.770000,178.900000,-0.006773,3781623.000000,678384682.000000,185730402000.000000,185730402000.000000,0.003643,960.111719,2012-09-30,2012-10-26,14.723994,7.521965,21.389627,5.941584,139.758749
sh600519,2013-01-30,177.050000,182.490000,176.680000,180.120000,0.011001,7137678.000000,1285436676.000000,186996981600.000000,186996981600.000000,0.006875,966.658900,2012-09-30,2012-10-26,14.824400,7.573259,21.535487,5.982100,140.711790
sh600519,2013-01-29,176.000000,179.990000,172.000000,178.160000,-0.001905,11544787.000000,2034723439.000000,184962148800.000000,184962148800.000000,0.011120,956.140400,2012-09-30,2012-10-26,14.663091,7.490852,21.301153,5.917007,139.180663
sh600519,2013-01-28,186.000000,187.800000,178.000000,178.500000,-0.055805,15829058.000000,2857092951.000000,185315130000.000000,185315130000.000000,0.015247,957.965324,2012-09-30,2012-10-26,14.691078,7.505149,21.341809,5.928301,139.446308
sh600519,2013-01-25,189.000000,191.800000,186.100000,189.050000,-0.035262,8000786.000000,1508197810.000000,196267929000.000000,196267929000.000000,0.007707,1014.584195,2012-09-30,2012-10-26,15.559368,7.948728,22.603179,6.278683,147.688040
sh600519,2013-01-24,197.900000,200.100000,194.800000,195.960000,-0.015177,5947438.000000,1171137855.000000,203441752800.000000,203441752800.000000,0.005729,1051.668116,2012-09-30,2012-10-26,16.128077,8.239261,23.429345,6.508174,153.086164
sh600519,2013-01-23,196.000000,199.510000,193.800000,198.980000,0.000754,5101393.000000,1006483564.000000,206577056400.000000,206577056400.000000,0.004914,1067.875258,2012-09-30,2012-10-26,16.376625,8.366235,23.790412,6.608471,155.445358
sh600519,2013-01-22,195.810000,199.730000,189.000000,198.830000,0.007704,7381541.000000,1425054465.000000,206421329400.000000,206421329400.000000,0.007110,1067.070687,2012-09-30,2012-10-26,16.364286,8.359932,23.772487,6.603492,155.328241
sh600519,2013-01-21,202.800000,202.800000,196.300000,197.310000,-0.031655,7477928.000000,1482664898.000000,204843295800.000000,204843295800.000000,0.007203,1058.912823,2012-09-30,2012-10-26,16.239179,8.296019,23.590744,6.553007,154.140740
sh600519,2013-01-18,206.150000,206.480000,200.110000,203.760000,-0.006679,5531807.000000,1122848386.000000,211539556800.000000,211539556800.000000,0.005328,1093.528466,2012-09-30,2012-10-26,16.770035,8.567214,24.361921,6.767224,159.179570
sh600519,2013-01-17,204.990000,207.680000,204.520000,205.130000,-0.004223,3620185.000000,744614971.000000,212961863400.000000,212961863400.000000,0.003487,1100.881252,2012-09-30,2012-10-26,16.882795,8.624820,24.525728,6.812726,160.249879
sh600519,2013-01-16,205.000000,206.800000,203.680000,206.000000,-0.023002,6950165.000000,1427067086.000000,213865080000.000000,213865080000.000000,0.006695,1105.549990,2012-09-30,2012-10-26,16.954393,8.661397,24.629740,6.841618,160.929484
sh600519,2013-01-15,208.790000,212.100000,206.820000,210.850000,0.006828,5263508.000000,1103130868.000000,218900253000.000000,218900253000.000000,0.005070,1131.578560,2012-09-30,2012-10-26,17.353560,8.865317,25.209611,7.002694,164.718335
sh600519,2013-01-14,208.500000,210.300000,202.810000,209.420000,-0.008710,6818358.000000,1410483972.000000,217415655600.000000,217415655600.000000,0.006568,1123.904540,2012-09-30,2012-10-26,17.235873,8.805195,25.038647,6.955204,163.601265
sh600519,2013-01-11,213.720000,215.150000,209.880000,211.260000,-0.015105,3700999.000000,784542945.000000,219325906800.000000,219325906800.000000,0.003565,1133.779761,2012-09-30,2012-10-26,17.387317,8.882562,25.258650,7.016316,165.038753
sh600519,2013-01-10,215.580000,217.000000,213.000000,214.500000,-0.009009,3052786.000000,656830931.000000,222689610000.000000,222689610000.000000,0.002941,1151.168156,2012-09-30,2012-10-26,17.653980,9.018791,25.646033,7.123923,167.569896
sh600519,2013-01-09,211.500000,217.650000,211.500000,216.450000,0.026608,5374932.000000,1159330305.000000,224714061000.000000,224714061000.000000,0.005177,1161.633311,2012-09-30,2012-10-26,17.814471,9.100780,25.879179,7.188686,169.093257
sh600519,2013-01-08,203.180000,210.850000,203.180000,210.840000,0.032062,6528698.000000,1362186171.000000,218889871200.000000,218889871200.000000,0.006289,1131.525676,2012-09-30,2012-10-26,17.352749,8.864902,25.208433,7.002367,164.710637
sh600519,2013-01-07,205.880000,205.880000,202.500000,204.290000,-0.012806,4127139.000000,840359829.000000,212089792200.000000,212089792200.000000,0.003975,1096.373741,2012-09-30,2012-10-26,16.813669,8.589506,24.425309,6.784831,159.593742
sh600519,2013-01-04,212.000000,212.000000,205.000000,206.940000,-0.009951,5837034.000000,1205796538.000000,214840969200.000000,214840969200.000000,0.005622,1110.596034,2012-09-30,2012-10-26,17.031778,8.700930,24.742157,6.872845,161.664012
