code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f,MA_2,MA_20,MA_160
sh600519,2013-03-29,167.25,169.57,166.02,168.86,0.012229,4771709.0,802924384.0,1.753070748e+11,1.753070748e+11,0.004596,906.231643,2012-12-31,2013-03-29,13.172981,6.62653,14.705352,5.133495,131.915691,166.905,171.268,168.7761875
sh600519,2013-03-28,166.08,168.18,162.31,166.82,0.00018,4149090.0,685703919.0,1.731891876e+11,1.731891876e+11,0.003997,895.283225,2012-09-30,2012-10-26,13.729803,7.014068,19.94536,5.540397,130.321983,167.84,171.0535,168.932375
sh600519,2013-03-27,170.01,170.4,165.4,166.79,-0.018189,4766221.0,795809835.0,1.731580422e+11,1.731580422e+11,0.004591,895.122103,2012-09-30,2012-10-26,13.727332,7.012806,19.941771,5.5394,130.298529,166.805,170.6935,169.100125
sh600519,2013-03-26,169.1,171.21,168.41,169.88,0.005029,3248009.0,551865776.0,1.763660184e+11,1.763660184e+11,0.003129,911.705107,2012-09-30,2012-10-26,13.981645,7.142725,20.311211,5.642023,132.712436,168.335,170.3525,169.287
sh600519,2013-03-25,169.0,170.77,168.1,169.03,-0.000118,3196646.0,541959904.0,1.754835654e+11,1.754835654e+11,0.003079,907.143084,2012-09-30,2012-10-26,13.911683,7.106984,20.209577,5.613791,132.048365,169.455,170.0605,169.462625
sh600519,2013-03-22,166.48,169.9,165.71,169.05,0.013611,4557863.0,767262032.0,1.75504329e+11,1.75504329e+11,0.00439,907.25014,2012-09-30,2012-10-26,13.913324,7.107823,20.211962,5.614453,132.063948,169.04,169.9225,169.65375
sh600519,2013-03-21,169.5,169.5,165.8,166.78,-0.018422,6539272.0,1091400974.0,1.731476604e+11,1.731476604e+11,0.006299,895.067378,2012-09-30,2012-10-26,13.726493,7.012377,19.940551,5.539061,130.290563,167.915,169.576,169.8295
sh600519,2013-03-20,165.26,170.59,164.1,169.91,0.028635,7189498.0,1202347854.0,1.763971638e+11,1.763971638e+11,0.006925,911.865769,2012-09-30,2012-10-26,13.984108,7.143984,20.314791,5.643017,132.735823,168.345,169.11,170.0035625
sh600519,2013-03-19,168.2,169.82,164.51,165.18,-0.025199,6341403.0,1052322589.0,1.714865724e+11,1.714865724e+11,0.006108,886.481375,2012-09-30,2012-10-26,13.594821,6.94511,19.74927,5.485927,129.040741,167.545,168.4115,170.1433125
sh600519,2013-03-18,176.9,176.9,168.19,169.45,-0.042493,7823153.0,1336285511.0,1.75919601e+11,1.75919601e+11,0.007535,909.397277,2012-09-30,2012-10-26,13.946252,7.124644,20.259797,5.627741,132.376496,167.315,167.9595,170.3055625
sh600519,2013-03-15,177.52,180.7,175.1,176.97,-0.011009,3596112.0,639236967.0,1.837267146e+11,1.837267146e+11,0.003464,949.755226,2012-09-30,2012-10-26,14.56517,7.440827,21.158902,5.877493,138.251205,173.21,168.15,170.515125
sh600519,2013-03-14,182.5,184.77,178.66,178.94,-0.026601,3512400.0,635985859.0,1.857719292e+11,1.857719292e+11,0.003383,960.327471,2012-09-30,2012-10-26,14.727303,7.523655,21.394433,5.942919,139.790155,177.955,168.46,170.7330625
sh600519,2013-03-13,182.4,186.02,182.4,183.83,0.009057,3076990.0,567812074.0,1.908486294e+11,1.908486294e+11,0.002964,986.571253,2012-09-30,2012-10-26,15.12977,7.729261,21.979099,6.105326,143.610333,181.385,169.04,170.9775
sh600519,2013-03-12,186.0,186.1,180.0,182.18,-0.016307,2539365.0,465220571.0,1.891356324e+11,1.891356324e+11,0.002446,977.716078,2012-09-30,2012-10-26,14.99397,7.659886,21.781821,6.050527,142.321329,183.005,169.703,171.210875
sh600519,2013-03-11,183.8,185.5,181.81,185.2,0.005811,3496528.0,642927319.0,1.92270936e+11,1.92270936e+11,0.003368,993.923997,2012-09-30,2012-10-26,15.24253,7.786866,22.142906,6.150828,144.680636,183.69,170.465,171.4961875
sh600519,2013-03-08,186.01,187.5,183.67,184.13,0.001469,3595978.0,667118431.0,1.911600834e+11,1.911600834e+11,0.003464,988.181673,2012-09-30,2012-10-26,15.154467,7.741878,22.014977,6.115292,143.844754,184.665,171.4915,171.796125
sh600519,2013-03-07,179.38,188.6,179.32,183.86,0.037468,8519062.0,1573676093.0,1.908797748e+11,1.908797748e+11,0.008206,986.732164,2012-09-30,2012-10-26,15.132238,7.730522,21.982684,6.106322,143.633756,183.995,172.4685,172.0766875
sh600519,2013-03-06,176.0,177.3,173.65,177.22,0.012686,4922726.0,861725426.0,1.839862596e+11,1.839862596e+11,0.004742,951.096481,2012-09-30,2012-10-26,14.585739,7.451335,21.188783,5.885793,138.446445,180.54,173.137,172.3115
sh600519,2013-03-05,175.42,176.46,173.86,175.0,0.001603,3697471.0,648668784.0,1.816815e+11,1.816815e+11,0.003561,939.182018,2012-09-30,2012-10-26,14.403022,7.357992,20.923349,5.812062,136.712115,176.11,173.7015,172.5420625
sh600519,2013-03-04,173.72,176.62,173.72,174.72,0.005178,5207295.0,912360626.0,1.813908096e+11,1.813908096e+11,0.005016,937.678918,2012-09-30,2012-10-26,14.379971,7.346216,20.889863,5.80276,136.493316,174.86,174.19,172.7819375
sh600519,2013-03-01,174.3,175.96,172.99,173.82,-0.006743,3800345.0,661720749.0,1.804564476e+11,1.804564476e+11,0.003661,932.848628,2012-09-30,2012-10-26,14.305895,7.308373,20.782252,5.772868,135.790194,174.27,174.438,173.0234375
sh600519,2013-02-28,177.8,177.8,172.0,175.0,-0.010013,5678643.0,990766787.0,1.816815e+11,1.816815e+11,0.00547,939.181529,2012-09-30,2012-10-26,14.403015,7.357988,20.923338,5.812059,136.712044,174.41,174.847,173.27275
sh600519,2013-02-27,176.61,178.7,175.56,176.77,-0.003383,3415815.0,602608232.0,1.835190786e+11,1.835190786e+11,0.00329,948.680669,2012-09-30,2012-10-26,14.548691,7.432409,21.134963,5.870843,138.094787,175.885,175.346,173.548875
sh600519,2013-02-26,180.7,184.0,177.33,177.37,-0.020542,4375479.0,783158037.0,1.841419866e+11,1.841419866e+11,0.004215,951.90095,2012-09-30,2012-10-26,14.598076,7.457638,21.206705,5.890772,138.563547,177.07,175.7205,173.8274375
sh600519,2013-02-25,184.0,185.35,180.26,181.09,-0.024247,3454909.0,629472576.0,1.880040162e+11,1.880040162e+11,0.003328,971.865,2012-09-30,2012-10-26,14.904239,7.614046,21.65147,6.014318,141.469616,179.23,176.3235,174.1219375
sh600519,2013-02-22,181.0,186.6,181.0,185.59,0.030941,6286418.0,1163340820.0,1.926758262e+11,1.926758262e+11,0.006055,996.015385,2012-09-30,2012-10-26,15.274602,7.803251,22.189498,6.163771,144.985069,183.34,177.1505,174.4273125
sh600519,2013-02-21,175.23,185.2,175.05,180.02,0.011917,5383287.0,974530658.0,1.868931636e+11,1.868931636e+11,0.005185,966.122586,2012-09-30,2012-10-26,14.816175,7.569057,21.523538,5.978781,140.633721,182.805,177.8125,174.65425
sh600519,2013-02-20,177.0,179.98,175.02,177.9,-0.000112,3658226.0,650765308.0,1.84692222e+11,1.84692222e+11,0.003524,954.744892,2012-09-30,2012-10-26,14.64169,7.479919,21.270063,5.908371,138.977526,178.96,178.212,174.8680625
sh600519,2013-02-19,178.98,180.59,176.8,177.92,-0.00985,3773753.0,673362435.0,1.847129856e+11,1.847129856e+11,0.003635,954.851835,2012-09-30,2012-10-26,14.64333,7.480757,21.272446,5.909033,138.993093,177.91,178.849,175.0836875
sh600519,2013-02-18,188.3,188.3,179.0,179.69,-0.04349,5656978.0,1024714902.0,1.865505642e+11,1.865505642e+11,0.005449,964.350689,2012-09-30,2012-10-26,14.789002,7.555175,21.484064,5.967816,140.375795,178.805,179.361,175.2999375
sh600519,2013-02-08,185.15,188.4,184.3,187.86,0.014527,4157253.0,778273770.0,1.950324948e+11,1.950324948e+11,0.004004,1008.197185,2012-09-30,2012-10-26,15.461419,7.898689,22.460888,6.239157,146.758314,183.775,179.9055,175.5804375
sh600519,2013-02-07,183.0,186.55,181.32,185.17,0.006742,4856791.0,895061569.0,1.922397906e+11,1.922397906e+11,0.004678,993.760821,2012-09-30,2012-10-26,15.240027,7.785588,22.139271,6.149819,144.656883,186.515,180.217,175.8365625
sh600519,2013-02-06,184.98,185.07,182.0,183.93,-0.002711,4619517.0,849026089.0,1.909524474e+11,1.909524474e+11,0.00445,987.105754,2012-09-30,2012-10-26,15.137967,7.733449,21.991007,6.108634,143.688138,184.55,180.222,176.084625
sh600519,2013-02-05,174.95,184.5,173.8,184.43,0.053103,8782540.0,1575281159.0,1.914715374e+11,1.914715374e+11,0.00846,989.789073,2012-09-30,2012-10-26,15.179118,7.754471,22.050787,6.12524,144.078735,184.18,180.3345,176.33575
sh600519,2013-02-04,180.0,180.95,174.0,175.13,-0.021511,6496402.0,1142310991.0,1.818164634e+11,1.818164634e+11,0.006257,939.878694,2012-09-30,2012-10-26,14.413707,7.36345,20.93887,5.816373,136.813527,179.78,179.831,176.5575
sh600519,2013-02-01,178.88,181.77,178.03,178.98,0.000447,4526564.0,813241680.0,1.858134564e+11,1.858134564e+11,0.00436,960.540889,2012-09-30,2012-10-26,14.730576,7.525327,21.399188,5.944239,139.821221,177.055,179.5735,176.816625
sh600519,2013-01-31,181.2,181.8,177.77,178.9,-0.006773,3781623.0,678384682.0,1.85730402e+11,1.85730402e+11,0.003643,960.111719,2012-09-30,2012-10-26,14.723994,7.521965,21.389627,5.941584,139.758749,178.94,179.3255,177.07825
sh600519,2013-01-30,177.05,182.49,176.68,180.12,0.011001,7137678.0,1285436676.0,1.869969816e+11,1.869969816e+11,0.006875,966.6589,2012-09-30,2012-10-26,14.8244,7.573259,21.535487,5.9821,140.71179,179.51,179.4705,177.3478125
sh600519,2013-01-29,176.0,179.99,172.0,178.16,-0.001905,11544787.0,2034723439.0,1.849621488e+11,1.849621488e+11,0.01112,956.1404,2012-09-30,2012-10-26,14.663091,7.490852,21.301153,5.917007,139.180663,179.14,179.6285,177.607125
sh600519,2013-01-28,186.0,187.8,178.0,178.5,-0.055805,15829058.0,2857092951.0,1.8531513e+11,1.8531513e+11,0.015247,957.965324,2012-09-30,2012-10-26,14.691078,7.505149,21.341809,5.928301,139.446308,178.33,179.8175,177.873125
sh600519,2013-01-25,189.0,191.8,186.1,189.05,-0.035262,8000786.0,1508197810.0,1.96267929e+11,1.96267929e+11,0.007707,1014.584195,2012-09-30,2012-10-26,15.559368,7.948728,22.603179,6.278683,147.68804,183.775,180.579,178.2168125
sh600519,2013-01-24,197.9,200.1,194.8,195.96,-0.015177,5947438.0,1171137855.0,2.034417528e+11,2.034417528e+11,0.005729,1051.668116,2012-09-30,2012-10-26,16.128077,8.239261,23.429345,6.508174,153.086164,192.505,181.627,178.5951875
sh600519,2013-01-23,196.0,199.51,193.8,198.98,0.000754,5101393.0,1006483564.0,2.065770564e+11,2.065770564e+11,0.004914,1067.875258,2012-09-30,2012-10-26,16.376625,8.366235,23.790412,6.608471,155.445358,197.47,182.7375,178.9940625
sh600519,2013-01-22,195.81,199.73,189.0,198.83,0.007704,7381541.0,1425054465.0,2.064213294e+11,2.064213294e+11,0.00711,1067.070687,2012-09-30,2012-10-26,16.364286,8.359932,23.772487,6.603492,155.328241,198.905,183.8105,179.38175
sh600519,2013-01-21,202.8,202.8,196.3,197.31,-0.031655,7477928.0,1482664898.0,2.048432958e+11,2.048432958e+11,0.007203,1058.912823,2012-09-30,2012-10-26,16.239179,8.296019,23.590744,6.553007,154.14074,198.07,184.6215,179.734875
sh600519,2013-01-18,206.15,206.48,200.11,203.76,-0.006679,5531807.0,1122848386.0,2.115395568e+11,2.115395568e+11,0.005328,1093.528466,2012-09-30,2012-10-26,16.770035,8.567214,24.361921,6.767224,159.17957,200.535,185.53,180.1215
sh600519,2013-01-17,204.99,207.68,204.52,205.13,-0.004223,3620185.0,744614971.0,2.129618634e+11,2.129618634e+11,0.003487,1100.881252,2012-09-30,2012-10-26,16.882795,8.62482,24.525728,6.812726,160.249879,204.445,186.7855,180.5204375
sh600519,2013-01-16,205.0,206.8,203.68,206.0,-0.023002,6950165.0,1427067086.0,2.1386508e+11,2.1386508e+11,0.006695,1105.54999,2012-09-30,2012-10-26,16.954393,8.661397,24.62974,6.841618,160.929484,205.565,188.1905,180.872625
sh600519,2013-01-15,208.79,212.1,206.82,210.85,0.006828,5263508.0,1103130868.0,2.18900253e+11,2.18900253e+11,0.00507,1131.57856,2012-09-30,2012-10-26,17.35356,8.865317,25.209611,7.002694,164.718335,208.425,189.837,181.2403125
sh600519,2013-01-14,208.5,210.3,202.81,209.42,-0.00871,6818358.0,1410483972.0,2.174156556e+11,2.174156556e+11,0.006568,1123.90454,2012-09-30,2012-10-26,17.235873,8.805195,25.038647,6.955204,163.601265,210.135,191.3235,181.600875
sh600519,2013-01-11,213.72,215.15,209.88,211.26,-0.015105,3700999.0,784542945.0,2.193259068e+11,2.193259068e+11,0.003565,1133.779761,2012-09-30,2012-10-26,17.387317,8.882562,25.25865,7.016316,165.038753,210.34,192.4935,181.9676875
sh600519,2013-01-10,215.58,217.0,213.0,214.5,-0.009009,3052786.0,656830931.0,2.2268961e+11,2.2268961e+11,0.002941,1151.168156,2012-09-30,2012-10-26,17.65398,9.018791,25.646033,7.123923,167.569896,212.88,193.96,182.3606875
sh600519,2013-01-09,211.5,217.65,211.5,216.45,0.026608,5374932.0,1159330305.0,2.24714061e+11,2.24714061e+11,0.005177,1161.633311,2012-09-30,2012-10-26,17.814471,9.10078,25.879179,7.188686,169.093257,215.475,195.586,182.7700625
sh600519,2013-01-08,203.18,210.85,203.18,210.84,0.032062,6528698.0,1362186171.0,2.188898712e+11,2.188898712e+11,0.006289,1131.525676,2012-09-30,2012-10-26,17.352749,8.864902,25.208433,7.002367,164.710637,213.645,196.9065,183.1485625
sh600519,2013-01-07,205.88,205.88,202.5,204.29,-0.012806,4127139.0,840359829.0,2.120897922e+11,2.120897922e+11,0.003975,1096.373741,2012-09-30,2012-10-26,16.813669,8.589506,24.425309,6.784831,159.593742,207.565,198.3645,183.4861875
sh600519,2013-01-04,212.0,212.0,205.0,206.94,-0.009951,5837034.0,1205796538.0,2.148409692e+11,2.148409692e+11,0.005622,1110.596034,2012-09-30,2012-10-26,17.031778,8.70093,24.742157,6.872845,161.664012,205.615,199.7625,183.8289375
